Run Date: 2/12/2023 12:23:33 AM
CDM Date Stamp: 9/23/2022

Procedure Code,Description,Price Tier,Revenue Code,CPT HCPCS Code,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge
31500021_1,PLATE TIER 2,Outpatient,0278,C1713,,0,1560.00,1560.00,1560.00,1560.00
31500022_1,PLATE TIER 3,Inpatient,0278,C1713,,0,3120.00,3120.00,3120.00,3120.00
31500022_1,PLATE TIER 3,Outpatient,0278,C1713,,0,3120.00,3120.00,3120.00,3120.00
31500023_1,PLATE TIER 4,Inpatient,0278,C1713,,0,6240.00,6240.00,6240.00,6240.00
31500023_1,PLATE TIER 4,Outpatient,0278,C1713,,0,6240.00,6240.00,6240.00,6240.00
31500024_1,"COROENT SM INTRLCK ,6X17X14MM",Inpatient,0278,C1713,,0,10655.00,10655.00,10655.00,10655.00
31500024_1,"COROENT SM INTRLCK ,6X17X14MM",Outpatient,0278,C1713,,0,10655.00,10655.00,10655.00,10655.00
31500025_1,SPACER OPAL REVOLVE 9*24*10MM,Inpatient,0278,C1713,,0,13711.00,13711.00,13711.00,13711.00
31500025_1,SPACER OPAL REVOLVE 9*24*10MM,Outpatient,0278,C1713,,0,13711.00,13711.00,13711.00,13711.00
31500026_1,CEMENT BONE VOID FILLER 10CC,Inpatient,0278,C1713,,0,13354.00,13354.00,13354.00,13354.00
31500026_1,CEMENT BONE VOID FILLER 10CC,Outpatient,0278,C1713,,0,13354.00,13354.00,13354.00,13354.00
31500027_1,"COROENT XL,10X18X55 10 DEGREE",Inpatient,0278,C1713,,0,14820.00,14820.00,14820.00,14820.00
31500027_1,"COROENT XL,10X18X55 10 DEGREE",Outpatient,0278,C1713,,0,14820.00,14820.00,14820.00,14820.00
31500028_1,SPACER T-PAL 10*28*12*11.2MM,Inpatient,0278,C1713,,0,15600.00,15600.00,15600.00,15600.00
31500028_1,SPACER T-PAL 10*28*12*11.2MM,Outpatient,0278,C1713,,0,15600.00,15600.00,15600.00,15600.00
31500029_1,CORONET XL WIDE,Inpatient,0278,C1713,,0,15600.00,15600.00,15600.00,15600.00
31500029_1,CORONET XL WIDE,Outpatient,0278,C1713,,0,15600.00,15600.00,15600.00,15600.00
31500030_1,SCREW TIER 1,Inpatient,0278,C1713,,0,208.00,208.00,208.00,208.00
31500030_1,SCREW TIER 1,Outpatient,0278,C1713,,0,208.00,208.00,208.00,208.00
31500031_1,SCREW TIER 2,Inpatient,0278,C1713,,0,520.00,520.00,520.00,520.00
31500031_1,SCREW TIER 2,Outpatient,0278,C1713,,0,520.00,520.00,520.00,520.00
31500032_1,SCREW TIER 3,Inpatient,0278,C1713,,0,1560.00,1560.00,1560.00,1560.00
31500032_1,SCREW TIER 3,Outpatient,0278,C1713,,0,1560.00,1560.00,1560.00,1560.00
31500033_1,SCREW TIER 4,Inpatient,0278,C1713,,0,3120.00,3120.00,3120.00,3120.00
31500033_1,SCREW TIER 4,Outpatient,0278,C1713,,0,3120.00,3120.00,3120.00,3120.00
31500034_1,SCREW TIER 5,Inpatient,0278,C1713,,0,5200.00,5200.00,5200.00,5200.00
31500034_1,SCREW TIER 5,Outpatient,0278,C1713,,0,5200.00,5200.00,5200.00,5200.00
31500035_1,ANCHOR TIER 1,Inpatient,0278,C1713,,0,208.00,208.00,208.00,208.00
31500035_1,ANCHOR TIER 1,Outpatient,0278,C1713,,0,208.00,208.00,208.00,208.00
31500036_1,ANCHOR TIER 2,Inpatient,0278,C1713,,0,520.00,520.00,520.00,520.00
31500036_1,ANCHOR TIER 2,Outpatient,0278,C1713,,0,520.00,520.00,520.00,520.00
31500037_1,ANCHOR TIER 3,Inpatient,0278,C1713,,0,1560.00,1560.00,1560.00,1560.00
31500037_1,ANCHOR TIER 3,Outpatient,0278,C1713,,0,1560.00,1560.00,1560.00,1560.00
31500038_1,ANCHOR TIER 4,Inpatient,0278,C1713,,0,3120.00,3120.00,3120.00,3120.00
31500038_1,ANCHOR TIER 4,Outpatient,0278,C1713,,0,3120.00,3120.00,3120.00,3120.00
31500039_1,ANCHOR TIER 5,Inpatient,0278,C1713,,0,5200.00,5200.00,5200.00,5200.00
31500039_1,ANCHOR TIER 5,Outpatient,0278,C1713,,0,5200.00,5200.00,5200.00,5200.00
31500040_1,SUTURE TIER 1,Inpatient,0272,,,0,42.00,42.00,42.00,42.00
31500040_1,SUTURE TIER 1,Outpatient,0272,,,0,42.00,42.00,42.00,42.00
31500041_1,SUTURE TIER 2,Inpatient,0272,,,0,156.00,156.00,156.00,156.00
31500041_1,SUTURE TIER 2,Outpatient,0272,,,0,156.00,156.00,156.00,156.00
31500042_1,SUTURE TIER 3,Inpatient,0272,,,0,520.00,520.00,520.00,520.00
31500042_1,SUTURE TIER 3,Outpatient,0272,,,0,520.00,520.00,520.00,520.00
31500043_1,SUTURE TIER 4,Inpatient,0272,,,0,1560.00,1560.00,1560.00,1560.00
31500043_1,SUTURE TIER 4,Outpatient,0272,,,0,1560.00,1560.00,1560.00,1560.00
31500044_1,SUTURE TIER 5,Inpatient,0272,,,0,2600.00,2600.00,2600.00,2600.00
31500044_1,SUTURE TIER 5,Outpatient,0272,,,0,2600.00,2600.00,2600.00,2600.00
31500045_1,SUTURE TIER 6,Inpatient,0272,,,0,6240.00,6240.00,6240.00,6240.00
31500045_1,SUTURE TIER 6,Outpatient,0272,,,0,6240.00,6240.00,6240.00,6240.00
31500046_1,ANCHOR TIER 6,Inpatient,0278,C1713,,0,9360.00,9360.00,9360.00,9360.00
31500046_1,ANCHOR TIER 6,Outpatient,0278,C1713,,0,9360.00,9360.00,9360.00,9360.00
31500047_1,ANCHOR TIER 7,Inpatient,0278,C1713,,0,13000.00,13000.00,13000.00,13000.00
31500047_1,ANCHOR TIER 7,Outpatient,0278,C1713,,0,13000.00,13000.00,13000.00,13000.00
31500051_1,VASCULAR GRAFT TIER 1,Inpatient,0278,C1768,,0,936.00,936.00,936.00,936.00
31500051_1,VASCULAR GRAFT TIER 1,Outpatient,0278,C1768,,0,936.00,936.00,936.00,936.00
31500052_1,VASCULAR GRAFT TIER 2,Inpatient,0278,C1768,,0,2600.00,2600.00,2600.00,2600.00
31500052_1,VASCULAR GRAFT TIER 2,Outpatient,0278,C1768,,0,2600.00,2600.00,2600.00,2600.00
31500053_1,VASCULAR GRAFT TIER 3,Inpatient,0278,C1768,,0,4160.00,4160.00,4160.00,4160.00
31500053_1,VASCULAR GRAFT TIER 3,Outpatient,0278,C1768,,0,4160.00,4160.00,4160.00,4160.00
31500054_1,VASCULAR GRAFT TIER 4,Inpatient,0278,C1768,,0,4784.00,4784.00,4784.00,4784.00
31500054_1,VASCULAR GRAFT TIER 4,Outpatient,0278,C1768,,0,4784.00,4784.00,4784.00,4784.00
31500055_1,VASCULAR GRAFT TIER 5,Inpatient,0278,C1768,,0,7288.00,7288.00,7288.00,7288.00
31500055_1,VASCULAR GRAFT TIER 5,Outpatient,0278,C1768,,0,7288.00,7288.00,7288.00,7288.00
31500056_1,VASCULAR GRAFT TIER 6,Inpatient,0278,C1768,,0,9656.00,9656.00,9656.00,9656.00
31500056_1,VASCULAR GRAFT TIER 6,Outpatient,0278,C1768,,0,9656.00,9656.00,9656.00,9656.00
31500057_1,VASCULAR GRAFT TIER 7,Inpatient,0278,C1768,,0,10280.00,10280.00,10280.00,10280.00
31500057_1,VASCULAR GRAFT TIER 7,Outpatient,0278,C1768,,0,10280.00,10280.00,10280.00,10280.00
31500058_1,VASCULAR GRAFT TIER 8,Inpatient,0278,C1768,,0,10904.00,10904.00,10904.00,10904.00
31500058_1,VASCULAR GRAFT TIER 8,Outpatient,0278,C1768,,0,10904.00,10904.00,10904.00,10904.00
31500059_1,VASCULAR GRAFT TIER 9,Inpatient,0278,C1768,,0,12152.00,12152.00,12152.00,12152.00
31500059_1,VASCULAR GRAFT TIER 9,Outpatient,0278,C1768,,0,12152.00,12152.00,12152.00,12152.00
31500061_1,CATH TRANSLUMINAL ANGIO TIER 1,Inpatient,0278,C1725,,0,936.00,936.00,936.00,936.00
31500061_1,CATH TRANSLUMINAL ANGIO TIER 1,Outpatient,0278,C1725,,0,936.00,936.00,936.00,936.00
31500062_1,CATH TRANSLUMINAL ANGIO TIER 2,Inpatient,0278,C1725,,0,1196.00,1196.00,1196.00,1196.00
31500062_1,CATH TRANSLUMINAL ANGIO TIER 2,Outpatient,0278,C1725,,0,1196.00,1196.00,1196.00,1196.00
31500063_1,CATH TRANSLUMINAL ANGIO TIER 3,Inpatient,0278,C1725,,0,1378.00,1378.00,1378.00,1378.00
31500063_1,CATH TRANSLUMINAL ANGIO TIER 3,Outpatient,0278,C1725,,0,1378.00,1378.00,1378.00,1378.00
31500064_1,CATH TRANSLUMINAL ANGIO TIER 4,Inpatient,0278,C1725,,0,1482.00,1482.00,1482.00,1482.00
31500064_1,CATH TRANSLUMINAL ANGIO TIER 4,Outpatient,0278,C1725,,0,1482.00,1482.00,1482.00,1482.00
31500065_1,CATH TRANSLUMINAL ANGIO TIER 5,Inpatient,0278,C1725,,0,1924.00,1924.00,1924.00,1924.00
31500065_1,CATH TRANSLUMINAL ANGIO TIER 5,Outpatient,0278,C1725,,0,1924.00,1924.00,1924.00,1924.00
31500066_1,CATH TRANSLUMINAL ANGIO TIER 6,Inpatient,0278,C1725,,0,2054.00,2054.00,2054.00,2054.00
31500066_1,CATH TRANSLUMINAL ANGIO TIER 6,Outpatient,0278,C1725,,0,2054.00,2054.00,2054.00,2054.00
31500067_1,CATH TRANSLUMINAL ANGIO TIER 7,Inpatient,0278,C1725,,0,2314.00,2314.00,2314.00,2314.00
31500067_1,CATH TRANSLUMINAL ANGIO TIER 7,Outpatient,0278,C1725,,0,2314.00,2314.00,2314.00,2314.00
31500068_1,CATH TRANSLUMINAL ANGIO TIER 8,Inpatient,0278,C1725,,0,2548.00,2548.00,2548.00,2548.00
31500068_1,CATH TRANSLUMINAL ANGIO TIER 8,Outpatient,0278,C1725,,0,2548.00,2548.00,2548.00,2548.00
31500069_1,CATH TRANSLUMINAL ANGIO TIER 9,Inpatient,0278,C1725,,0,3432.00,3432.00,3432.00,3432.00
31500069_1,CATH TRANSLUMINAL ANGIO TIER 9,Outpatient,0278,C1725,,0,3432.00,3432.00,3432.00,3432.00
31500070_1,PLATE TIER 5,Inpatient,0278,C1713,,0,11861.00,11861.00,11861.00,11861.00
31500070_1,PLATE TIER 5,Outpatient,0278,C1713,,0,11861.00,11861.00,11861.00,11861.00
31500071_1,PLATE TIER 6,Inpatient,0278,C1713,,0,15000.00,15000.00,15000.00,15000.00
31500071_1,PLATE TIER 6,Outpatient,0278,C1713,,0,15000.00,15000.00,15000.00,15000.00
31500100_1,PLATE TIER 8,Inpatient,0278,C1713,,0,30000.00,30000.00,30000.00,30000.00
31500100_1,PLATE TIER 8,Outpatient,0278,C1713,,0,30000.00,30000.00,30000.00,30000.00
31510000_1,VASCULAR ACCESS,Inpatient,0272,,,0,291.00,291.00,291.00,291.00
31510000_1,VASCULAR ACCESS,Outpatient,0272,,,0,291.00,291.00,291.00,291.00
31510001_1,STRATTICE 16X20CM FIRM,Inpatient,0278,Q4130,,0,23084.00,23084.00,23084.00,23084.00
31510001_1,STRATTICE 16X20CM FIRM,Outpatient,0278,Q4130,,0,23084.00,23084.00,23084.00,23084.00
31510002_1,GRAFT BONE SUB STRP 25 100 4MM,Inpatient,0278,C9362,,0,10285.00,10285.00,10285.00,10285.00
31510002_1,GRAFT BONE SUB STRP 25 100 4MM,Outpatient,0278,C9362,,0,10285.00,10285.00,10285.00,10285.00
31510003_1,EVARREST 2X4 HEMOSTASIS,Inpatient,0636,C9250,,0,4160.00,4160.00,4160.00,4160.00
31510003_1,EVARREST 2X4 HEMOSTASIS,Outpatient,0636,C9250,,0,4160.00,4160.00,4160.00,4160.00
31510004_1,GRAFT BONE SUB STRP 25X50X4MM,Inpatient,0278,C9362,,0,6364.00,6364.00,6364.00,6364.00
31510004_1,GRAFT BONE SUB STRP 25X50X4MM,Outpatient,0278,C9362,,0,6364.00,6364.00,6364.00,6364.00
31510011_1,CATHETER DRAINAGE TIER 1,Inpatient,0272,C1729,,0,186.00,186.00,186.00,186.00
31510011_1,CATHETER DRAINAGE TIER 1,Outpatient,0272,C1729,,0,186.00,186.00,186.00,186.00
31510012_1,CATHETER DRAINAGE TIER 2,Inpatient,0272,C1729,,0,501.00,501.00,501.00,501.00
31510012_1,CATHETER DRAINAGE TIER 2,Outpatient,0272,C1729,,0,501.00,501.00,501.00,501.00
31510013_1,CATHETER DRAINAGE TIER 3,Inpatient,0272,C1729,,0,530.00,530.00,530.00,530.00
31510013_1,CATHETER DRAINAGE TIER 3,Outpatient,0272,C1729,,0,530.00,530.00,530.00,530.00
31510014_1,CATHETER DRAINAGE TIER 4,Inpatient,0272,C1729,,0,593.00,593.00,593.00,593.00
31510014_1,CATHETER DRAINAGE TIER 4,Outpatient,0272,C1729,,0,593.00,593.00,593.00,593.00
31510015_1,CATHETER DRAINAGE TIER 5,Inpatient,0272,C1729,,0,624.00,624.00,624.00,624.00
31510015_1,CATHETER DRAINAGE TIER 5,Outpatient,0272,C1729,,0,624.00,624.00,624.00,624.00
31510016_1,CATHETER DRAINAGE TIER 6,Inpatient,0278,C1729,,0,697.00,697.00,697.00,697.00
31510016_1,CATHETER DRAINAGE TIER 6,Outpatient,0278,C1729,,0,697.00,697.00,697.00,697.00
31510017_1,CATHETER DRAINAGE TIER 7,Inpatient,0278,C1729,,0,936.00,936.00,936.00,936.00
31510017_1,CATHETER DRAINAGE TIER 7,Outpatient,0278,C1729,,0,936.00,936.00,936.00,936.00
31510021_1,CATHETER INFUSION TIER 1,Inpatient,0272,C1751,,0,374.00,374.00,374.00,374.00
31510021_1,CATHETER INFUSION TIER 1,Outpatient,0272,C1751,,0,374.00,374.00,374.00,374.00
31510022_1,CATHETER INFUSION TIER 2,Inpatient,0272,C1751,,0,562.00,562.00,562.00,562.00
31510022_1,CATHETER INFUSION TIER 2,Outpatient,0272,C1751,,0,562.00,562.00,562.00,562.00
31510023_1,CATHETER INFUSION TIER 3,Inpatient,0272,C1751,,0,780.00,780.00,780.00,780.00
31510023_1,CATHETER INFUSION TIER 3,Outpatient,0272,C1751,,0,780.00,780.00,780.00,780.00
31510024_1,CATHETER INFUSION TIER 4,Inpatient,0272,C1751,,0,936.00,936.00,936.00,936.00
31510024_1,CATHETER INFUSION TIER 4,Outpatient,0272,C1751,,0,936.00,936.00,936.00,936.00
31510025_1,CATHETER INFUSION TIER 5,Inpatient,0272,C1751,,0,1120.00,1120.00,1120.00,1120.00
31510025_1,CATHETER INFUSION TIER 5,Outpatient,0272,C1751,,0,1120.00,1120.00,1120.00,1120.00
31510026_1,CATHETER INFUSION TIER 6,Inpatient,0272,C1751,,0,1198.00,1198.00,1198.00,1198.00
31510026_1,CATHETER INFUSION TIER 6,Outpatient,0272,C1751,,0,1198.00,1198.00,1198.00,1198.00
31510027_1,CATHETER INFUSION TIER 8,Inpatient,0278,C1751,,0,1782.00,1782.00,1782.00,1782.00
31510027_1,CATHETER INFUSION TIER 8,Outpatient,0278,C1751,,0,1782.00,1782.00,1782.00,1782.00
31510028_1,CATHETER INFUSION TIER 7,Inpatient,0278,C1751,,0,1524.00,1524.00,1524.00,1524.00
31510028_1,CATHETER INFUSION TIER 7,Outpatient,0278,C1751,,0,1524.00,1524.00,1524.00,1524.00
31510031_1,CATHETER HEMO/PERIT TIER 1,Inpatient,0272,C1752,,0,465.00,465.00,465.00,465.00
31510031_1,CATHETER HEMO/PERIT TIER 1,Outpatient,0272,C1752,,0,465.00,465.00,465.00,465.00
31510032_1,CATHETER HEMO/PERIT TIER 2,Inpatient,0272,C1752,,0,811.00,811.00,811.00,811.00
31510032_1,CATHETER HEMO/PERIT TIER 2,Outpatient,0272,C1752,,0,811.00,811.00,811.00,811.00
31510033_1,CATHETER HEMO/PERIT TIER 3,Inpatient,0278,C1752,,0,936.00,936.00,936.00,936.00
31510033_1,CATHETER HEMO/PERIT TIER 3,Outpatient,0278,C1752,,0,936.00,936.00,936.00,936.00
31510034_1,CATHETER HEMO/PERIT TIER 4,Inpatient,0272,C1752,,0,1114.00,1114.00,1114.00,1114.00
31510034_1,CATHETER HEMO/PERIT TIER 4,Outpatient,0272,C1752,,0,1114.00,1114.00,1114.00,1114.00
31510035_1,CATHETER HEMO/PERIT TIER 5,Inpatient,0272,C1752,,0,1638.00,1638.00,1638.00,1638.00
31510035_1,CATHETER HEMO/PERIT TIER 5,Outpatient,0272,C1752,,0,1638.00,1638.00,1638.00,1638.00
31510036_1,CATHETER HEMO/PERIT TIER 6,Inpatient,0272,C1752,,0,1912.00,1912.00,1912.00,1912.00
31510036_1,CATHETER HEMO/PERIT TIER 6,Outpatient,0272,C1752,,0,1912.00,1912.00,1912.00,1912.00
31510037_1,CATHETER HEMO/PERIT TIER 7,Inpatient,0272,C1752,,0,2340.00,2340.00,2340.00,2340.00
31510037_1,CATHETER HEMO/PERIT TIER 7,Outpatient,0272,C1752,,0,2340.00,2340.00,2340.00,2340.00
31510040_1,CATHETER THROMB/EMBOLECTOMY,Inpatient,0272,C1757,,0,5756.00,5756.00,5756.00,5756.00
31510040_1,CATHETER THROMB/EMBOLECTOMY,Outpatient,0272,C1757,,0,5756.00,5756.00,5756.00,5756.00
31510041_1,CATHETER UTERAL TIER 1,Inpatient,0272,C1758,,0,21.00,21.00,21.00,21.00
31510041_1,CATHETER UTERAL TIER 1,Outpatient,0272,C1758,,0,21.00,21.00,21.00,21.00
31510042_1,CATHETER UTERAL TIER 2,Inpatient,0272,C1758,,0,48.00,48.00,48.00,48.00
31510042_1,CATHETER UTERAL TIER 2,Outpatient,0272,C1758,,0,48.00,48.00,48.00,48.00
31510043_1,CATHETER URETERAL TIER 3,Inpatient,0272,C1758,,0,71.00,71.00,71.00,71.00
31510043_1,CATHETER URETERAL TIER 3,Outpatient,0272,C1758,,0,71.00,71.00,71.00,71.00
31510044_1,CATHETER URETERAL TIER 4,Inpatient,0272,C1758,,0,77.00,77.00,77.00,77.00
31510044_1,CATHETER URETERAL TIER 4,Outpatient,0272,C1758,,0,77.00,77.00,77.00,77.00
31510045_1,CATHETER URETERAL TIER 5,Inpatient,0272,C1758,,0,89.00,89.00,89.00,89.00
31510045_1,CATHETER URETERAL TIER 5,Outpatient,0272,C1758,,0,89.00,89.00,89.00,89.00
31510046_1,CATHETER URETERAL TIER 6,Inpatient,0272,C1758,,0,97.00,97.00,97.00,97.00
31510046_1,CATHETER URETERAL TIER 6,Outpatient,0272,C1758,,0,97.00,97.00,97.00,97.00
31510047_1,CATHETER URETERAL TIER 7,Inpatient,0272,C1758,,0,106.00,106.00,106.00,106.00
31510047_1,CATHETER URETERAL TIER 7,Outpatient,0272,C1758,,0,106.00,106.00,106.00,106.00
31510048_1,CATHETER URETERAL TIER 8,Inpatient,0278,C1758,,0,144.00,144.00,144.00,144.00
31510048_1,CATHETER URETERAL TIER 8,Outpatient,0278,C1758,,0,144.00,144.00,144.00,144.00
31510049_1,CATHETER URETERAL TIER 9,Inpatient,0272,C1758,,0,218.00,218.00,218.00,218.00
31510049_1,CATHETER URETERAL TIER 9,Outpatient,0272,C1758,,0,218.00,218.00,218.00,218.00
31510050_1,CATHETER URETERAL TIER 10,Inpatient,0272,C1758,,0,251.00,251.00,251.00,251.00
31510050_1,CATHETER URETERAL TIER 10,Outpatient,0272,C1758,,0,251.00,251.00,251.00,251.00
31510051_1,CATHETER URETERAL TIER 11,Inpatient,0272,C1758,,0,326.00,326.00,326.00,326.00
31510051_1,CATHETER URETERAL TIER 11,Outpatient,0272,C1758,,0,326.00,326.00,326.00,326.00
31510052_1,CATHETER URETERAL TIER 12,Inpatient,0272,C1758,,0,435.00,435.00,435.00,435.00
31510052_1,CATHETER URETERAL TIER 12,Outpatient,0272,C1758,,0,435.00,435.00,435.00,435.00
31510053_1,CATHETER URETERAL TIER 13,Inpatient,0272,C1758,,0,2335.00,2335.00,2335.00,2335.00
31510053_1,CATHETER URETERAL TIER 13,Outpatient,0272,C1758,,0,2335.00,2335.00,2335.00,2335.00
31510061_1,STENT NONCOR W/DEL TEMP TIER 1,Inpatient,0278,C2625,,0,393.00,393.00,393.00,393.00
31510061_1,STENT NONCOR W/DEL TEMP TIER 1,Outpatient,0278,C2625,,0,393.00,393.00,393.00,393.00
31510062_1,STENT NONCOR W/DEL TEMP TIER 2,Inpatient,0278,C2625,,0,462.00,462.00,462.00,462.00
31510062_1,STENT NONCOR W/DEL TEMP TIER 2,Outpatient,0278,C2625,,0,462.00,462.00,462.00,462.00
31510063_1,STENT NONCOR W/DEL TEMP TIER 3,Inpatient,0278,C2625,,0,530.00,530.00,530.00,530.00
31510063_1,STENT NONCOR W/DEL TEMP TIER 3,Outpatient,0278,C2625,,0,530.00,530.00,530.00,530.00
31510064_1,STENT NONCOR W/DEL TEMP TIER 4,Inpatient,0278,C2625,,0,544.00,544.00,544.00,544.00
31510064_1,STENT NONCOR W/DEL TEMP TIER 4,Outpatient,0278,C2625,,0,544.00,544.00,544.00,544.00
31510065_1,STENT NONCOR W/DEL TEMP TIER 5,Inpatient,0278,C2625,,0,557.00,557.00,557.00,557.00
31510065_1,STENT NONCOR W/DEL TEMP TIER 5,Outpatient,0278,C2625,,0,557.00,557.00,557.00,557.00
31510066_1,STENT NONCOR W/DEL TEMP TIER 6,Inpatient,0278,C2625,,0,612.00,612.00,612.00,612.00
31510066_1,STENT NONCOR W/DEL TEMP TIER 6,Outpatient,0278,C2625,,0,612.00,612.00,612.00,612.00
31510067_1,STENT NONCOR W/DEL TEMP TIER 7,Inpatient,0278,C2625,,0,899.00,899.00,899.00,899.00
31510067_1,STENT NONCOR W/DEL TEMP TIER 7,Outpatient,0278,C2625,,0,899.00,899.00,899.00,899.00
31510068_1,STENT NONCOR W/DEL TEMP TIER 8,Inpatient,0278,C2625,,0,4160.00,4160.00,4160.00,4160.00
31510068_1,STENT NONCOR W/DEL TEMP TIER 8,Outpatient,0278,C2625,,0,4160.00,4160.00,4160.00,4160.00
31510071_1,STENT NONCOR WO DEL TMP TIER 1,Inpatient,0278,C2617,,0,225.00,225.00,225.00,225.00
31510071_1,STENT NONCOR WO DEL TMP TIER 1,Outpatient,0278,C2617,,0,225.00,225.00,225.00,225.00
31510072_1,STENT NONCOR WO DEL TMP TIER 2,Inpatient,0278,C2617,,0,364.00,364.00,364.00,364.00
31510072_1,STENT NONCOR WO DEL TMP TIER 2,Outpatient,0278,C2617,,0,364.00,364.00,364.00,364.00
31510073_1,STENT NONCOR WO DEL TMP TIER 3,Inpatient,0278,C2617,,0,572.00,572.00,572.00,572.00
31510073_1,STENT NONCOR WO DEL TMP TIER 3,Outpatient,0278,C2617,,0,572.00,572.00,572.00,572.00
31510074_1,STENT NONCOR WO DEL TMP TIER 4,Inpatient,0278,C2617,,0,711.00,711.00,711.00,711.00
31510074_1,STENT NONCOR WO DEL TMP TIER 4,Outpatient,0278,C2617,,0,711.00,711.00,711.00,711.00
31510075_1,STENT NONCOR WO DEL TMP TIER 5,Inpatient,0278,C2617,,0,780.00,780.00,780.00,780.00
31510075_1,STENT NONCOR WO DEL TMP TIER 5,Outpatient,0278,C2617,,0,780.00,780.00,780.00,780.00
31510076_1,STENT NONCOR WO DEL TMP TIER 6,Inpatient,0278,C2617,,0,884.00,884.00,884.00,884.00
31510076_1,STENT NONCOR WO DEL TMP TIER 6,Outpatient,0278,C2617,,0,884.00,884.00,884.00,884.00
31510077_1,STENT NONCOR WO DEL TMP TIER 7,Inpatient,0278,C2617,,0,988.00,988.00,988.00,988.00
31510077_1,STENT NONCOR WO DEL TMP TIER 7,Outpatient,0278,C2617,,0,988.00,988.00,988.00,988.00
31510078_1,STENT NONCOR WO DEL TMP TIER 8,Inpatient,0278,C2617,,0,1196.00,1196.00,1196.00,1196.00
31510078_1,STENT NONCOR WO DEL TMP TIER 8,Outpatient,0278,C2617,,0,1196.00,1196.00,1196.00,1196.00
31510081_1,CATHETER THROMB/EMBO TIER 1,Inpatient,0278,C1757,,0,2974.00,2974.00,2974.00,2974.00
31510081_1,CATHETER THROMB/EMBO TIER 1,Outpatient,0278,C1757,,0,2974.00,2974.00,2974.00,2974.00
31510082_1,CATHETER THROMB/EMBO TIER 2,Inpatient,0278,C1757,,0,3370.00,3370.00,3370.00,3370.00
31510082_1,CATHETER THROMB/EMBO TIER 2,Outpatient,0278,C1757,,0,3370.00,3370.00,3370.00,3370.00
31510083_1,CATHETER THROMB/EMBO TIER 3,Inpatient,0278,C1757,,0,5866.00,5866.00,5866.00,5866.00
31510083_1,CATHETER THROMB/EMBO TIER 3,Outpatient,0278,C1757,,0,5866.00,5866.00,5866.00,5866.00
31510085_1,CATHETER THROMB/EMBO TIER 4,Inpatient,0278,C1757,,0,9765.00,9765.00,9765.00,9765.00
31510085_1,CATHETER THROMB/EMBO TIER 4,Outpatient,0278,C1757,,0,9765.00,9765.00,9765.00,9765.00
31510091_1,CATHETER GUIDING TIER 1,Inpatient,0278,C1887,,0,3629.00,3629.00,3629.00,3629.00
31510091_1,CATHETER GUIDING TIER 1,Outpatient,0278,C1887,,0,3629.00,3629.00,3629.00,3629.00
31510092_1,CATHETER GUIDING TIER 2,Inpatient,0278,C1887,,0,5897.00,5897.00,5897.00,5897.00
31510092_1,CATHETER GUIDING TIER 2,Outpatient,0278,C1887,,0,5897.00,5897.00,5897.00,5897.00
31510093_1,CATHETER GUIDING TIER 3,Inpatient,0278,C1887,,0,9017.00,9017.00,9017.00,9017.00
31510093_1,CATHETER GUIDING TIER 3,Outpatient,0278,C1887,,0,9017.00,9017.00,9017.00,9017.00
31510101_1,INTRODUCER/SHEATH GUIDING 1,Inpatient,0272,C1892,,0,146.00,146.00,146.00,146.00
31510101_1,INTRODUCER/SHEATH GUIDING 1,Outpatient,0272,C1892,,0,146.00,146.00,146.00,146.00
31510102_1,INTRODUCER/SHEATH GUIDING 2,Inpatient,0272,C1892,,0,330.00,330.00,330.00,330.00
31510102_1,INTRODUCER/SHEATH GUIDING 2,Outpatient,0272,C1892,,0,330.00,330.00,330.00,330.00
31510103_1,INTRODUCER/SHEATH GUIDING 3,Inpatient,0272,C1892,,0,353.00,353.00,353.00,353.00
31510103_1,INTRODUCER/SHEATH GUIDING 3,Outpatient,0272,C1892,,0,353.00,353.00,353.00,353.00
31510104_1,INTRODUCER/SHEATH GUIDING 4,Inpatient,0272,C1892,,0,437.00,437.00,437.00,437.00
31510104_1,INTRODUCER/SHEATH GUIDING 4,Outpatient,0272,C1892,,0,437.00,437.00,437.00,437.00
31510105_1,INTRODUCER/SHEATH GUIDING 5,Inpatient,0272,C1892,,0,512.00,512.00,512.00,512.00
31510105_1,INTRODUCER/SHEATH GUIDING 5,Outpatient,0272,C1892,,0,512.00,512.00,512.00,512.00
31510106_1,INTRODUCER/SHEATH GUIDING 6,Inpatient,0272,C1892,,0,537.00,537.00,537.00,537.00
31510106_1,INTRODUCER/SHEATH GUIDING 6,Outpatient,0272,C1892,,0,537.00,537.00,537.00,537.00
31510111_1,INTRO/SHEATH GUIDING NONPEEL 1,Inpatient,0272,C1892,,0,71.00,71.00,71.00,71.00
31510111_1,INTRO/SHEATH GUIDING NONPEEL 1,Outpatient,0272,C1892,,0,71.00,71.00,71.00,71.00
31510112_1,INTRO/SHEATH GUIDING NONPEEL 2,Inpatient,0272,C1892,,0,186.00,186.00,186.00,186.00
31510112_1,INTRO/SHEATH GUIDING NONPEEL 2,Outpatient,0272,C1892,,0,186.00,186.00,186.00,186.00
31510113_1,INTRO/SHEATH GUIDING NONPEEL 3,Inpatient,0272,C1892,,0,189.00,189.00,189.00,189.00
