,Charge Code,Description,CPT/HCPCS Code,Price
448,27000430.0,Hc So Acro/clav Canv+web Prefb Ots L3670,L3670,
449,27000431.0,Hc Afo Static Or Dynamc Prefb Cust L4396,L4396,
450,27000433.0,Hc Pac Med Custom Fabricated Solid Afo,L1940,1444.8
451,27000434.0,Hc Pac Med Custom Fabricated Articulated Afo,L1970,1809.2
452,27000435.0,Hc Pac Malleolus Pad,L2270,353.0
453,27000436.0,Hc Pac Med Varus/valgus Correction,L2275,449.2
454,27000437.0,Hc Pac Med Limited Motion Joint,L2200,253.7
455,27000438.0,Hc Pac Med Dorsi Assist Resist,L2220,361.0
456,27000439.0,Hc Pac Med Inner Molded Boot,L2280,1122.3
457,27000440.0,Hc Pac Med Stable Sling,L3670,513.5
458,27000441.0,Hc Pac Med Hinged Knee Brace,L1820,481.7
459,27000442.0,Hc Pac Med La Wire Cervical Collar,L0160,465.2
460,27000444.0,Hc Pac Med Ctlso (cervial-thoracic-lumbar-sacral),L0710,984.39
461,27000445.0,Hc Solcart B Cartridge,,384.0
462,27000446.0,Hc Pac Med Soft Interface Molded Plastic Above Kne,L2830,461.0
463,27000447.0,Hc Polar Care Cube With Wrap On Knee Pad,,616.7
464,27000448.0,Hc Forceps Radial Jaw Hot Biopsy 2.8mm,,293.1
465,27000449.0,Hc Forceps Radial Jaw Jumbo 3.2mm,,323.7
466,27000450.0,Hc Overtube Esophageal,,576.6
467,27000451.0,Hc Renovarp Paracentesis Mgmt System,,371.0
468,27000452.0,Hc Afo Pediatric Mitchell Brace Size 0-8,,1102.5
469,27000453.0,Hc Short Bar Mitchell Brace X-short Long,,762.0
470,27000454.0,Hc Pac Med Rigid Carbon Fiber Afo,L1932,2279.2
471,27000455.0,Hc Pac Med Above Knee Prosthetic Shrinker,L8460,389.3
472,27000456.0,Hc Volar Resting Splint,,338.0
473,27000457.0,Hc Post Op Shoe,,0.0
474,27100001.0,Hc Hdr Assay Striped,,765.28
475,27100002.0,Hc Tricep 3 Prong 2.4x120mm,,1003.0
476,27100003.0,Hc Phenol Applicator Kit,,348.52
477,27100004.0,Hc Provox Hme Cassette,,557.39
478,27100005.0,Hc Provox Laryntube,,879.77
479,27100006.0,Hc Breast Bx Grid Non-ster Medial,,287.0
480,27100007.0,Hc Breast Bx Grid Non-ster Lateral,,287.0
481,27100008.0,HC OR MISC NON STERILE SUPPLY NO HCPCS,,
482,27100009.0,HC BOOT SURGICAL/SHOE L3260,L3260,
483,27100010.0,HC BOOT WALKING FOAM/PNEUM L4360,L4360,
484,27100011.0,HC HARNESS PAVLIK L1620,L1620,
485,27100012.0,HC BRACE KNEE RIGID/PREFAB L1832,L1832,
486,27100013.0,HC ORTH SHOULDER FIG 8 ABDTN L3660,L3660,
487,27200001.0,Hc 1.8 Drill Bit,,840.86
488,27200002.0,Hc 2mm Diamond Ball 4mm Ma15,,640.47
489,27200003.0,Hc Cath 7fr Double Lumen,C1751,607.0
490,27200004.0,Hc Introducer Laser 7fr,C2629,532.93
491,27200005.0,Hc Cath Intraspnl Acc Lum W/cath,C1755,
492,27200006.0,Hc Cath Guide Pigtail 5fr Accuvu,C1887,792.57
493,27200007.0,Hc Vasc Closr Dev Aem-o-loc Lckg Clp Lrg,C1760,
494,27200008.0,Hc Allograft Skin Meshed 1:2 Alls,C1762,
495,27200009.0,Hc Allograft Skin Non Meshd Allos,C1762,
496,27200010.0,Hc Anes Ty Epidrl 19g Lf,C1755,311.0
497,27200011.0,Hc Cath Angiogrph 5frx65cm,,174.03
498,27200012.0,Hc Implt Aerial Totl Duseldrf Tit .2x4.5mm,,
499,27200013.0,Hc Implt Aerial Totl Duseldrf Tit .2x4mm,,
500,27200014.0,Hc Arista Ah Hemostat Pwdr 5g,,1172.58
501,27200015.0,Hc Artiss Fibrin Sealant 10ml,C9250,627.0
502,27200016.0,Hc Artiss Fibrin Sealant 4ml,C9250,627.0
503,27200017.0,Hc Autosuture Endo Handle,,1570.9
504,27200018.0,Hc Cath Bactiseal Evd Set,,2553.01
505,27200019.0,Hc Shunt System Bactiseal,,3626.46
506,27200020.0,Hc Cath Balln Foxcrs .35 8.0x40mmx80cm,C1725,1075.3
507,27200021.0,Hc Cath Balloon Nephostomy,C1726,1211.31
508,27200022.0,Hc Baskt Optflx Ntnl 1.3frx120cm,,1184.36
509,27200023.0,Hc Biopsy Traject Pass Guide Kit,,4959.65
510,27200024.0,Hc Bit Drill,,1246.3
511,27200025.0,Hc Bit Drill 0.9x4mm Bit,,684.21
512,27200026.0,Hc Bit Drill 1.1x6mm,,699.14
513,27200027.0,Hc Bit Drill 1.3,,699.14
514,27200028.0,Hc Bit Drill 1.6 X 7m Bit,,710.46
515,27200029.0,Hc Bit Drill 1.8,,930.0
516,27200030.0,Hc Bit Drill 1.9 X 35 Mm,,852.76
517,27200031.0,Hc Bit Drill 2.0,,930.0
518,27200032.0,Hc Bit Drill 2.5mm X 230mm,,1001.24
519,27200033.0,Hc Bit Drill 2.5x180mm,,1001.24
520,27200034.0,Hc Bit Drill 3.2,,1163.72
521,27200035.0,Hc Bit Drill 3.2,,891.48
522,27200036.0,Hc Bit Drill 4.0,,804.35
523,27200037.0,Hc Bit Drill 4.2,,1163.72
524,27200038.0,Hc Bit Drill 4.2 X 340mm,,995.28
525,27200039.0,Hc Bit Drill 4.2x180mm,,1037.17
526,27200040.0,Hc Bit Drill 4.2x260 Ao Sterile,,995.28
527,27200041.0,Hc Bit Drill Ao 4.0x130mm,,995.28
528,27200042.0,Hc Bit Drill Cannulated,,1242.1
529,27200043.0,Hc Bld Helical Ti 11.0x100,,2815.11
530,27200044.0,Hc Bld Helical Ti 11.0x95,,2815.11
531,27200045.0,Hc Cath Balln Foxcrs .35 10.0x40mmx80cm,C1725,1075.3
532,27200046.0,Hc Cath Balln Foxcrs .35 12.0x40mmx80cm,C1725,1075.3
533,27200047.0,Hc Cath Balln Foxcrs .35 14.0x20mmx80cm,C1725,1075.3
534,27200048.0,Hc Cath Balln Foxcrs .35 14.0x40mmx80cm,C1725,1075.3
535,27200049.0,Hc Cath Balln Foxcrs .35 4.0x40mmx135cm,C1725,1075.3
536,27200050.0,Hc Cath Balln Foxcrs .35 5.0x40mmx135cm,C1725,1075.3
537,27200051.0,Hc Cath Balln Foxcrs .35 6.0x40mmx135cm,C1725,1075.3
538,27200052.0,Hc Cath Balln Foxcrs .35 7.0x40mmx135cm,C1725,1075.3
539,27200053.0,Hc Cath Balln Foxcrs .35 4.0x120mmx135cm,C1725,1075.3
540,27200054.0,Hc Cath Balln Foxcrs .35 5.0x120mmx135cm,C1725,1075.3
541,27200055.0,Hc Bone Biopsy Device Size 3,,861.39
542,27200057.0,Hc Bur Atresia Diamond Choanal,,1373.2
543,27200058.0,Hc Bur Cvd Dia 40deg High Speed,,1408.89
544,27200059.0,Hc Bur Rnd Diamond Elite Coarse,,865.12
545,27200060.0,Hc Burr Dia Rnd 3mm,,865.12
546,27200061.0,Hc Burr Dia Rnd 4mm,,865.12
547,27200062.0,Hc Burr Dia Rnd 5mm,,865.12
548,27200063.0,Hc Cannula Metal Tip 22fr,,319.13
549,27200064.0,Hc Carr Mesh Dermcarr Ii 3:1,,349.68
550,27200065.0,Hc Cartrdg Load 45mm Reg Buttress,,2283.47
551,27200066.0,Hc Cartridge Load 45mm Reg,,1684.16
552,27200067.0,Hc Cartridge Load 45mm Vasc,,1616.17
553,27200068.0,Hc Cath  Blln Uromax Ultra 6mm,C1726,1315.58
554,27200069.0,Hc Cath Art Emb Fgrty 3fr 80cm,C1757,635.45
555,27200070.0,Hc Cath Art Emb Fgrty 4fr 80cm,C1757,534.91
556,27200071.0,Hc Cath Art Emb Fgrty 6fr 80cm,C1757,534.91
557,27200072.0,Hc Cath Art Embolism Fgrty 2fr,C1757,720.25
558,27200073.0,Hc Cath Art Embolism Fgrty 5fr,C1757,534.91
559,27200074.0,Hc Cath Bili Blln Fgrty 6fr 23cm,C1727,561.86
560,27200075.0,Hc Cath Bili Fgrty 5fr 23cm,C1727,527.56
561,27200077.0,Hc Cath Cen Ven Brvc Sl 4.2fr,C1751,795.14
562,27200078.0,Hc Cath Cholgm 4.5fr 18in,C1887,425.5
563,27200079.0,Hc Cath Cholgm 6fr 40cm,C1887,357.26
564,27200080.0,Hc Cath Cholgm Perc 3-20fr,C1887,504.35
565,27200081.0,Hc Cath Cystic  Reddick 4fr 50cm,C1886,690.16
566,27200082.0,Hc Cath Dlys Pertnl Curl Cth 57cm,C1750,
567,27200083.0,Hc Cath Dlys Pertnl Quint 62cm,C1752,
568,27200084.0,Hc Cath Icp W/licox Bolt Fitting,C1887,3882.71
569,27200085.0,Hc Cath Intrathecal Indura 87cm,C1755,2336.88
570,27200086.0,Hc Cath Kt Cen Ven Tl 7fr X 20cm,C1751,667.65
571,27200087.0,Hc Cath Set Central Venous,C1751,793.97
572,27200088.0,Hc Cath Set Cv Double Lum 8cm,C1751,539.11
573,27200089.0,Hc Cath Set Cv Triple Lum 15cm,C1751,548.45
574,27200090.0,Hc Cath Ty Cen Ven Dl 4fr X 15cm,C1751,457.93
575,27200091.0,Hc Cath Ty Dl Perc W/cuff 7fr,C1751,1267.76
576,27200092.0,Hc Cath Uret Dil Blln 4mm,C1726,1289.57
577,27200093.0,Hc Cath Uret Dil Blln 4mm,C1726,1243.73
578,27200094.0,Hc Catheter Fogarty 6fr,C1757,1562.16
579,27200095.0,Hc Catheter Intrathecal (2-piece),C1755,3360.52
580,27200096.0,Hc Catheter Malecot 8frx22cm,C1729,350.85
581,27200097.0,Hc Catheter Malleable Passer 65cm,,660.42
582,27200098.0,Hc Catheter Passer,,643.62
583,27200099.0,Hc Catheter Ventricular Clear,,703.22
584,27200100.0,Hc Cath-malecot 18fr,C1729,240.98
585,27200101.0,Hc Clamp 4.0mm Adjustable,,3992.93
586,27200102.0,Hc Clamp 4.0mm/4.0mm,,1610.1
587,27200103.0,Hc Clamp Combo Large Adjustable,,2794.58
588,27200104.0,Hc Clamp Combo Lg,,3393.76
589,27200105.0,Hc Clamp Craniofix 16mm,C1713,
590,27200106.0,Hc Closure Fast Cathetr 7frx60cm,C1888,4290.0
591,27200107.0,Hc Component Kit 6a45r & 541,,2441.74
592,27200108.0,Hc Component Kit Ck9727r5r11r,,2441.74
593,27200109.0,Hc Conn Str Step Dn F8/f5 Ss,,881.1
594,27200110.0,Hc Conn W/stpck Detach Ll,,790.35
595,27200111.0,Hc Connector Block,,865.12
596,27200112.0,Hc Connector Straight,,519.75
597,27200113.0,Hc Cord Endoscopic Monopolar,,690.39
598,27200114.0,Hc Cranioplasty Kit,C1713,
599,27200115.0,Hc Cth Xchg Arwy Ll 19fr F/7mm+,,394.83
600,27200116.0,Hc Device Accordion Coax 10mm,C1886,1652.67
601,27200117.0,Hc Device Stone Accrdin Coax 15mm,C1886,1695.36
602,27200118.0,Hc Dilator Cook,C1726,518.23
603,27200119.0,Hc Double Strand Twinloop 3.5mm,,1231.48
604,27200120.0,Hc Drain Flat Easy Care Kit Lg,,346.0
605,27200121.0,Hc Draing St Fhrmn Plrl Pnmprcrdl,C1729,888.33
606,27200122.0,Hc Drain-jackson Pratt 10mm Full,C1729,76.52
607,27200123.0,Hc Dressing Info V.a.c. Black Med,A6550,393.2
608,27200124.0,Hc Dressing Nfo V.a.c M8275051,A6550,345.0
609,27200125.0,Hc Drill Bit 2.5,,1102.01
610,27200126.0,Hc Drill Bit 2.5mm Long,,650.85
611,27200127.0,Hc Drill Bit 4.3mm,,795.72
612,27200128.0,Hc Drill Bit Acutrak 2 Mini Long,,1289.11
613,27200129.0,Hc Drill Bit Syn Can 5.0x200,,1869.62
614,27200130.0,Hc Drill Cannulated 5.0mm,,1632.14
615,27200131.0,Hc Drill Disp Cann Dense 4/5,,1242.1
616,27200132.0,Hc Drill Short 3.7,,714.77
617,27200133.0,Hc Drsg Wnd Oass Mtrx 3cmxcm Me,Q4102,
618,27200134.0,Hc Eltrd  Mono Loop 240 W  27fr,,669.05
619,27200135.0,Hc Eltrd  Mono Loop 240 W 24fr,,669.05
620,27200136.0,Hc Endo Sttch Srgdc 0grn Es9 48in,,402.29
621,27200137.0,Hc Endoscopic Clip Applier 5mm,,942.69
622,27200138.0,Hc Endo-srub 2 Sheath 4mm 0 Dgr,C1894,469.94
623,27200139.0,Hc Enocre Inflat Device 26,,331.38
624,27200140.0,Hc Enucleation Evisceration 22mm,L8610,
625,27200141.0,Hc Evac Bladd Urovac,,238.65
626,27200142.0,Hc Evac T&a,,1139.45
627,27200143.0,Hc External Ear Protector,,729.0
628,27200144.0,Hc Femoral Stem Size 9,C1776,
629,27200145.0,Hc Femur D Rt,C1776,
630,27200146.0,Hc Femur E Rt,C1776,
631,27200147.0,Hc Femur F Lt,C1776,
632,27200148.0,Hc Femur G Left,C1776,
633,27200149.0,Hc Forcep End Grasping 23g,,763.06
634,27200150.0,Hc Gdwr Drll Tip 2.5mm Wire 300mm,C1769,539.0
635,27200151.0,Hc Glidecath,C1887,416.87
636,27200152.0,Hc Glidewire .035x180cm Rg Angld,C1769,364.74
637,27200153.0,Hc Glidewire Angle .025x15cm,C1769,373.37
638,27200154.0,Hc Glidwre Stff Angld .035x180cm,C1769,404.16
639,27200155.0,Hc Guide Wir Thrded 1.25mm/150mm,C1769,321.34
640,27200156.0,Hc Guide Wire .035 Acutrak,C1769,172.86
641,27200157.0,Hc Guide Wire .045 Acutrak,C1769,172.86
642,27200158.0,Hc Guide Wire .054 Acutrak,C1769,172.86
643,27200159.0,Hc Guide Wire 2.0,C1769,394.59
644,27200160.0,Hc Guide Wire 800mm,C1769,1022.23
645,27200161.0,Hc Guide Wire Benson,C1769,145.1
646,27200162.0,"Hc Guide Wire,spade Tip",C1769,690.39
647,27200163.0,Hc Guide Wire-syn 1.25mm 292.62,C1769,855.0
648,27200164.0,Hc Guidewire Dual Flx Angle .035,C1769,390.63
649,27200165.0,Hc Guidewire Gw-018-45,C1769,175.08
650,27200166.0,Hc Guidewire Ptfe Coated 3cm,C1769,162.83
651,27200167.0,Hc Guidwr Roadrunr .018inx300cm,C1769,648.28
652,27200168.0,Hc Gwire 0.021 In X 40cm,C1769,130.05
653,27200169.0,Hc Gwire 0.035,C1769,122.82
654,27200170.0,Hc Gwire 1.1 X 150mm Ss,C1769,321.34
655,27200171.0,Hc Gwire 1.1 X 150mm Ss,C1769,308.86
656,27200172.0,Hc Gwire Amp Sstiff .035inx 145cm,C1769,284.36
657,27200173.0,Hc Gwire Amp Stiff .35x180cm,C1769,292.65
658,27200174.0,Hc Gwire Ang Stiff .035in X 150cm,C1769,449.88
659,27200176.0,Hc Gwire Jagwire .35x450cm,C1769,829.0
660,27200177.0,Hc Gwire Lunderq 035in X 260cm,C1769,611.07
661,27200178.0,Hc Gwire Str .035in X 150cm 3,C1769,321.58
662,27200179.0,Hc Gwire Str Gwire .035in X 150cm,C1769,300.11
663,27200180.0,Hc Gwire Str Gwire .035in X 180cm,C1769,376.51
664,27200181.0,Hc Gwire Str Stiff .035in X 150cm,C1769,443.7
665,27200182.0,Hc Gwire Thrd 1.6 X 150mm Ss,C1769,349.34
666,27200183.0,Hc Gwire Thrd 2.5 X 230mm,C1769,434.6
667,27200184.0,Hc Gwire Thrd 2.8 X 300mm,C1769,417.23
668,27200186.0,Hc Illuminator Endo Vit,,225.0
669,27200187.0,Hc Intop Dev Vitre Perfluoron 5cc,C1784,
670,27200188.0,Hc Intro Perc 8.5fr,C1730,399.03
671,27200189.0,Hc Introducer Kit G14 Mic Key,B4087,1070.99
672,27200190.0,Hc Intub Set Cnlcls Guibor,,669.0
673,27200191.0,Hc Iz Accessory Kit,,3070.31
674,27200192.0,Hc Ligasure Advance 34cmx5mm,,3868.13
675,27200193.0,Hc Ligasure Impact,,3671.48
676,27200194.0,Hc Peg Mic Key Kit 20fr,B4087,607.0
677,27200195.0,Hc Introdcr Micro Shealth 7fr 7cm,C1894,308.51
678,27200196.0,Hc Mon Kt Press Intercranial Cami,,6300.31
679,27200197.0,Hc Needle  Curved Delivery,,1729.65
680,27200198.0,Hc Needle Injection Transoral,,490.35
681,27200199.0,Hc Needle Introducer Set 18gx20cm,C1894,323.21
682,27200200.0,Hc O2 Bld W/opn Filt Resvr Ad,,2144.43
683,27200201.0,Hc Osteost Bd Kit 25cc Fast Cure,C1713,
684,27200202.0,Hc Osteost Mini Md Kt5cc Fst Cur,C1713,
685,27200203.0,Hc Pad Defib Cardio,,348.87
686,27200204.0,Hc Peak Plasma Blade 4.0,,2144.43
687,27200205.0,Hc Peek Zip Suture Anchor 5.5mm,C1713,
688,27200206.0,Hc Peek Zip Suture Anchor 6.5mm,C1713,
689,27200207.0,Hc Perfus Pk Hrt Lung,,1064.58
690,27200208.0,Hc Posterior Vitrectomy Pack,,1368.31
691,27200209.0,Hc Probe Ball Tip 2.3mm,,565.12
692,27200210.0,Hc Probe Dopp Pncl 3/8 9.0,,733.2
693,27200211.0,Hc Probe Doppler 07-150-10,,1554.0
694,27200212.0,Hc Probe Lapscpy Ar Abc 10mm,,678.02
695,27200213.0,Hc Probe Litho Elechy 3fr X 120cm,,1230.67
696,27200214.0,Hc Probe Litho Elechyd 9fr X 60cm,,852.17
697,27200215.0,Hc Probe Stim Monpregislr  Sl,,522.89
698,27200216.0,Hc Probe Stimulator Ying Ling,,706.6
699,27200217.0,Hc Probelacriml Catalano Set(eye),,531.64
700,27200218.0,Hc Reamer Shaft Mod Trinkle,,1507.23
701,27200219.0,Hc Rel Sys Crp Tunn Blad Assem,,1075.3
702,27200220.0,Hc Relieva Sinus Guide Catheter,,1929.0
703,27200221.0,Hc Retriever Stent N-stare 4.5x65,,326.47
704,27200222.0,Hc Ring Lone Star,,462.36
705,27200223.0,Hc Rmr Swans Pilot Pnt Med 4mm Ss,,181.84
706,27200224.0,Hc Rod Attach Multi Pin Clamp,,2129.14
707,27200225.0,Hc Scalp Therm Hemostatix,,1564.84
708,27200226.0,Hc Sheath Endo Scrub 4mm 30 Deg,C1894,443.93
709,27200227.0,Hc Sheath Endo Scrub 4mm 70 Deg,C1894,427.25
710,27200228.0,Hc Sheath Intrdcr  7fr,C1894,292.3
711,27200229.0,Hc Sheath Introducer Micro 7fr,C1894,279.23
712,27200230.0,Hc Sheath Renal Clear,C1894,469.36
713,27200231.0,Hc Sheath Uret 12frx55cm,C1894,788.72
714,27200232.0,Hc Sheath Uret 12frx55cm,C1894,376.28
715,27200233.0,Hc Sheath Uret 14frx35cm,C1894,749.88
716,27200234.0,Hc Silicone Vntral Wall Defct 6cm,,
717,27200235.0,Hc Sol Oil Si Adatosl 1000 8.5ml,,2336.88
718,27200236.0,Hc Sol-phisohex Cleanser 3%,,310.96
719,27200237.0,Hc Sphincter-balloon 61-70cm H2o,,7237.39
720,27200239.0,Hc Stabilizer W/expose,,6566.71
721,27200240.0,Hc Stimulator Bipolar Lead Cable,,663.92
722,27200241.0,Hc Str Etb2-0rb-1 5-30in75cm1/3c,,345.02
723,27200242.0,Hc Strip Subdural 8 Contact,,2354.03
724,27200243.0,Hc Strp Vein One Hand 2 Strp Cbl,,272.24
725,27200244.0,Hc Sty Co-ax 8fr,,377.45
726,27200245.0,Hc Styler (rfs) 6fr X 12cm,,3215.42
727,27200246.0,Hc Sugcl Nu-knit6x9 Absrb Hemost,,736.24
728,27200247.0,Hc Sus Set Front .9mm 20g X 2.5in,,
729,27200248.0,Hc Suture Clips  Absorb Lapra-ty,,526.75
730,27200249.0,Hc Syr Infl Leveen 10cc,,449.88
731,27200250.0,Hc Syringe Voicegel 1cc,,1160.81
732,27200251.0,Hc Template 6 Hole,,355.05
733,27200252.0,Hc Tip Cusa Std Ext Crv,,2305.85
734,27200253.0,Hc Tranduc Kt Transpac 60in,,250.07
735,27200254.0,"Hc Tray,flex Tip Epidural 20ga",,320.0
736,27200255.0,Hc Tri Tip 3.2mm,,6029.82
737,27200256.0,Hc Tri Tip 4.0mm,,6029.82
738,27200257.0,Hc Tricortical Strip 60mm,,8341.27
739,27200258.0,Hc Tricut 4mm St,,1038.44
740,27200259.0,Hc Tricut Blade Rotate Curved,,1032.5
741,27200260.0,Hc Tube Kt Peg Dlx Ponsky 20fr,,619.01
742,27200261.0,Hc Tube Mnfld,,1460.92
743,27200262.0,Hc Tube Reut Bobb,,
744,27200263.0,Hc Tube Set Sux Bulb Tip Yank,,1027.02
745,27200264.0,Hc Tube Trach Cuff Ped 5,,374.65
746,27200265.0,Hc Tub-extremity Upper,,538.76
747,27200266.0,Hc Tubing Inflow Outflow Set,,530.37
748,27200267.0,Hc Tunnler Rod Pass,,643.62
749,27200268.0,Hc Ultrasling Ii,,418.04
750,27200269.0,Hc Unitrax V40 Sleeve  4,,
751,27200270.0,Hc Unitrax V40 Sleeve +0 Std,,
752,27200271.0,Hc Univ 3 Spike Disp Set,,715.0
753,27200272.0,Hc Vasoview 7/evh,,5362.64
754,27200273.0,Hc Vcare Lg,,570.02
755,27200274.0,Hc Vcare Sm,,570.02
756,27200275.0,Hc Vcare Std,,622.04
757,27200276.0,Hc Ventclr Cath Acc Full Brium,,1122.31
758,27200277.0,Hc Ventricular Catheter Set,,968.35
759,27200278.0,Hc Wire Guide 1000mm,C1769,1074.0
760,27200279.0,Hc Wire Guide 2.5,C1769,695.41
761,27200280.0,Hc Wire Guide 3.2x300,C1769,713.6
762,27200281.0,Hc Wire Guide 3.2x400,C1769,614.23
763,27200282.0,Hc Wire Guide Flute2.8 Calib,C1769,693.66
764,27200283.0,Hc Wire Guide Th 1pt2.0x230,C1769,385.38
765,27200284.0,Hc Wire Guide Th 1pt2.5x230,C1769,434.6
766,27200285.0,Hc Wire Guide Unthrd2.0x230,C1769,370.8
767,27200286.0,Hc Wire Guided C R E Bln 10-12mm,C1769,1289.11
768,27200287.0,Hc Wire Guided C R E Bln 12-15mm,C1769,473.0
769,27200288.0,Hc Wire Guided C R E Bln 6-8mm,C1769,1289.11
770,27200289.0,Hc Wire Guided C R E Bln 8-10mm,C1769,1289.11
771,27200290.0,Hc Wire Pass Drill,,865.12
772,27200291.0,"Hc Wire, Fiber Sz 2.0",,225.0
773,27200292.0,"Hc Wire, Fiber Sz 5.0",,344.33
774,27200293.0,"Hc Wire,fiber 2.0",,234.21
775,27200294.0,Hc Wire-lugie,C1769,136.23
776,27200295.0,Hc Arrow Embolectomy Balloon,C1757,521.26
777,27200296.0,Hc Cath Trnslum Angioplsty Nl,C1725,1802.67
778,27200297.0,Hc Cath Cordis Inf,C1757,763.75
779,27200298.0,Hc Cook 8.5 Multipurpose,C1729,605.24
780,27200299.0,Hc Cordis Guiding,C1887,1039.38
781,27200300.0,Hc Cordis P3/extreme Plasty,C1725,1033.08
782,27200301.0,Hc Cutting Balloon,C1725,3714.64
783,27200302.0,Hc Drain Apd Meditech,C1729,645.0
784,27200303.0,Hc Drain Biliary,C1729,605.24
785,27200304.0,Hc Drain Chest Van Sonn,C1729,637.32
786,27200305.0,Hc Drain Nephrostomy,C1729,623.79
787,27200306.0,Hc Drain Thal-quick Abscess Set,C1729,1165.94
788,27200307.0,Hc Gi Anchor Set,,709.41
789,27200308.0,Hc Glide Long,C1769,624.26
790,27200309.0,Hc Glide Short,C1769,484.98
791,27200310.0,Hc Glidegold,C1769,1330.4
792,27200311.0,Hc Glidewire,C1769,445.45
793,27200312.0,Hc Gooseneck Retrevial Snare,C1773,1442.25
794,27200313.0,Hc Guident/plat.+/angle Tip,C1769,800.97
795,27200314.0,Hc Guidewire,C1769,316.0
796,27200315.0,Hc Hi Flo Renagade No Wire Infusn,C1757,1733.0
797,27200316.0,Hc Infusion Cath Cragg Mc,C1757,833.51
798,27200317.0,Hc Ivc Retrieval,C1773,1791.47
799,27200318.0,Hc Long Or Balkin Intro Sheath,C1887,585.19
800,27200319.0,Hc Lunderquist,C1769,496.54
801,27200320.0,Hc Micro Cath Fastrackr/renegade,C1757,2555.93
802,27200321.0,Hc Micro Retrevial Snare,C1773,2859.67
803,27200322.0,Hc Mini Pigtail Drain,C1729,565.0
804,27200323.0,Hc Occlusion Balloon,C2628,1285.61
805,27200324.0,Hc Picc Line Dual Lumen,C1751,1282.28
806,27200325.0,Hc Picc Line Single Lumen,C1751,1236.17
807,27200326.0,Hc Prowler Plus,C1757,3087.34
808,27200327.0,Hc Savvy/aviator/maxi Plasty,C1725,1715.43
809,27200328.0,Hc Speedlyser,C1757,897.54
810,27200329.0,Hc Synchro Guidewire,C1769,2113.86
811,27200330.0,Hc Tad Ii/magic Torque,C1769,618.54
812,27200331.0,Hc Transcend 300cm,C1769,1621.41
813,27200332.0,Hc Transcend/agility/fathom,C1769,1419.97
814,27200333.0,Hc Tunnel Catheter,C1752,1792.41
815,27200334.0,Hc Ultra Select Nitinol,C1769,497.01
816,27200335.0,Hc Wire Acf Road Runner,C1769,746.0
817,27200336.0,Hc Cath Rota Burrs-all Sizes,C1724,4639.47
818,27200337.0,Hc Bs Balloons-all Types,C1725,1121.37
819,27200338.0,Hc Cath Balloon Medtronic-all Sizes,C1725,1218.19
820,27200339.0,Hc Cutting Balloons-all Sizes,C1725,3806.78
821,27200340.0,Hc Balloon Angioplsty Angiosculpt,C1725,3806.78
822,27200341.0,Hc Cordis Balloons,C1725,1144.67
823,27200342.0,Hc Boston Nc Or Quantum Balloons,C1725,1351.71
824,27200343.0,Hc Ivus Catheter,C1753,3330.89
825,27200344.0,Hc Medtronic Percusurge Kit,C1757,5908.64
826,27200345.0,Hc Boston Scientific Filter Wire,C1757,5450.24
827,27200346.0,Hc Export Catheter,C1757,2950.29
828,27200347.0,Hc Pronto Extraction Catheter,C1757,2262.72
829,27200348.0,Hc Cath Asap Thrombectomy,C1757,2299.8
830,27200349.0,Hc Gwire Rota Wires-all Sizes,C1769,784.52
831,27200350.0,Hc Abbott Wires,C1769,532.81
832,27200351.0,Hc Boston Guidewires,C1769,636.97
833,27200352.0,Hc Guidewires-diagnostic,C1769,98.56
834,27200353.0,Hc Guidewire Hydrosteer & Zip,C1769,261.03
835,27200354.0,Hc Guidewires Exchange & Bentson,C1769,175.26
836,27200355.0,Hc Guidewire-amplatz & Superstff,C1769,222.31
837,27200356.0,Hc Gdwire Acs Doc 145cm,C1769,577.61
838,27200357.0,Hc Wire Medtronic Standard,C1769,620.84
839,27200358.0,Hc Mallinckodt Wholey Wire,C1769,552.05
840,27200359.0,Hc Medtronic Guide Wires,C1769,560.34
841,27200360.0,Hc Wire Prowater Abbott,C1769,577.61
842,27200361.0,Hc Terumo Glide Wire,C1769,265.38
843,27200362.0,Hc Cook Diagnostic Wires,C1769,135.53
844,27200363.0,Hc Cook Exchange Diagnostic Wire,C1769,203.21
845,27200364.0,Hc Snare Microvena,C1773,3043.11
846,27200365.0,Hc Ion Stent Des,C1874,
847,27200366.0,Hc Cordis Cypher-all Sizes,C1874,
848,27200367.0,Hc Promus,C1874,6515.0
849,27200368.0,Hc Boston Scientfc Guides-all Sz,C1887,592.29
850,27200369.0,Hc Guide Medtronic-all Sizes,C1887,427.72
851,27200370.0,Hc Cordis Guides-all Sizes,C1887,500.85
852,27200371.0,Hc Guideliner Catheter,C1887,1794.74
853,27200372.0,Hc Ev 3 Diver Ce,C1887,2926.05
854,27200373.0,Hc Guide Selectsite Medtronic,C1887,2396.0
855,27200374.0,Hc Proxis Infusion Catheter,C1887,1455.24
856,27200375.0,Hc Peel Away Introducer,C1892,333.42
857,27200376.0,Hc Sheath Safe 7fr - Medtronic,C1892,474.82
858,27200377.0,Hc Introducer Laser Advancer,C1894,995.06
859,27200378.0,Hc Boston Ez 2 Bent Sheath,C1894,519.77
860,27200379.0,Hc Sheath Long Arrow,C1894,392.84
861,27200380.0,Hc Cordis Long Sheath Introducer,C1894,266.06
862,27200381.0,Hc Cath Berman,,352.31
